age,experience_years,daily_work_hours,sleep_hours,caffeine_intake,bugs_per_day,commits_per_day,meetings_per_day,screen_time,exercise_hours,stress_level,burnout_level,work_life_balance,productivity_ratio,cognitive_load,caffeine_per_sleep,exp_tier,age_group
32.0,15.0,11.79,8.21,0.0,1.0,22.0,4.0,13.91,1.42,37.83,Medium,0.37470815662614176,3.6666666666666665,19.79,0.0,Principal,31-35
26.0,6.0,11.19,6.93,5.0,9.0,18.0,9.0,15.24,0.69,92.55,High,0.2883087291597151,0.9473684210526315,42.69,0.7215006173880784,Mid,26-30
38.0,7.0,8.97,5.86,0.0,11.0,14.0,7.0,11.86,1.13,69.2,Medium,0.3355736756805725,0.7368421052631579,41.47,0.0,Mid,36-40
41.0,18.0,4.41,4.4,1.0,18.0,28.0,4.0,7.6,0.2,79.65,High,0.3830141229796734,1.2173913043478262,46.41,0.22727267561984643,Principal,41-44
21.0,19.0,9.84,5.81,7.0,2.0,25.0,4.0,13.28,0.83,63.34,Medium,0.287197219411885,3.5714285714285716,19.84,1.2048190697385424,Principal,20-25
29.0,15.0,4.49,4.91,7.0,18.0,25.0,4.0,5.9,1.72,57.44,Medium,0.638113509324975,1.0869565217391304,46.49,1.425661624101502,Principal,26-30
32.0,6.0,8.99,8.8,6.0,0.0,25.0,3.0,14.46,1.32,30.01,Low,0.4315564847950326,6.25,13.49,0.6818181043388518,Mid,31-35
44.0,8.0,12.0,7.58,1.0,14.0,27.0,6.0,16.45,0.21,93.99,High,0.27381369863572236,1.2857142857142858,49.0,0.13192610396753246,Senior,41-44
40.0,12.0,8.99,7.75,6.0,12.0,26.0,1.0,12.72,1.7,51.96,Medium,0.43528325954476,1.8571428571428572,34.49,0.7741934484911679,Senior,36-40
25.0,0.0,13.97,6.18,4.0,6.0,25.0,9.0,17.48,1.36,90.61,High,0.23974562035784988,1.5625,39.47,0.6472490862056495,Junior,20-25
31.0,7.0,8.56,4.55,1.0,1.0,12.0,3.0,12.2,0.91,45.25,Medium,0.26300576767794953,2.4,15.06,0.2197801714768854,Mid,31-35
31.0,3.0,11.49,5.33,2.0,19.0,1.0,2.0,13.25,1.38,74.21,High,0.2712206842675552,0.045454545454545456,52.49,0.3752344511755251,Mid,31-35
39.0,2.0,10.67,5.3,0.0,10.0,2.0,9.0,12.12,0.35,68.94,Medium,0.2479157416447678,0.1,44.17,0.0,Junior,36-40
30.0,2.0,13.91,6.43,1.0,15.0,29.0,7.0,14.99,1.1,97.54,High,0.2605536242022967,1.2608695652173914,54.41,0.15552097114759392,Junior,26-30
42.0,12.0,11.13,6.3,2.0,13.0,13.0,6.0,15.78,1.24,67.87,Medium,0.28019322630274146,0.65,46.13,0.3174602670697989,Senior,41-44
44.0,7.0,5.64,6.17,1.0,14.0,19.0,2.0,8.02,1.86,45.92,Medium,0.5878476875660551,1.1176470588235294,36.64,0.1620745280268188,Mid,41-44
26.0,6.0,13.56,6.48,5.0,19.0,25.0,3.0,14.9,0.13,74.28,High,0.232255789449902,1.0869565217391304,56.06,0.7716048191967871,Mid,26-30
20.0,0.0,10.68,8.94,2.0,18.0,12.0,3.0,13.54,0.75,58.43,Medium,0.400082559864469,0.5454545454545454,51.18,0.2237136215085435,Junior,20-25
20.0,10.0,4.59,5.49,3.0,6.0,26.0,9.0,5.89,1.87,40.25,Medium,0.7022900093234724,1.625,30.09,0.5464479878965414,Senior,20-25
44.0,5.0,10.58,7.08,7.0,8.0,22.0,6.0,11.92,0.43,64.74,Medium,0.3337777629432105,1.4666666666666666,35.58,0.9887004253247986,Mid,41-44
32.0,6.0,12.83,5.2,2.0,3.0,25.0,7.0,15.79,1.63,81.52,High,0.2386442963436654,2.272727272727273,29.33,0.38461531065090176,Mid,31-35
39.0,11.0,8.99,6.33,4.0,5.0,15.0,3.0,12.81,0.0,53.93,Medium,0.2903669591574789,1.6666666666666667,23.490000000000002,0.6319114325574356,Senior,36-40
32.0,8.0,7.54,5.0,6.0,9.0,11.0,7.0,10.86,0.05,63.01,Medium,0.2744565068230159,0.6470588235294118,36.04,1.199999760000048,Senior,31-35
28.0,10.0,12.21,6.79,2.0,2.0,0.0,0.0,15.84,0.66,42.35,Medium,0.26559713848138544,0.0,16.21,0.2945507666346441,Senior,26-30
22.0,9.0,11.83,5.33,1.0,0.0,5.0,8.0,15.5,1.54,43.22,Medium,0.25137210935338056,0.5555555555555556,23.83,0.18761722558776256,Senior,20-25
26.0,0.0,9.44,4.18,3.0,5.0,12.0,6.0,12.02,0.21,69.95,Medium,0.20456662606865672,1.0,28.439999999999998,0.7177031775829719,Junior,26-30
25.0,17.0,5.54,8.08,7.0,4.0,21.0,3.0,9.11,0.77,37.09,Medium,0.6040955219047426,2.625,18.04,0.8663365264434992,Principal,20-25
27.0,3.0,6.51,4.64,7.0,14.0,23.0,7.0,8.73,0.26,75.52,High,0.32152228861402304,1.0454545454545454,45.01,1.5086203645214733,Mid,26-30
28.0,4.0,11.38,5.84,3.0,10.0,1.0,9.0,14.15,0.45,85.54,High,0.24637680194372102,0.05,44.88,0.5136985421749072,Mid,26-30
24.0,8.0,12.06,6.39,2.0,19.0,17.0,1.0,14.63,1.01,64.71,Medium,0.2772573893871341,0.8095238095238095,51.56,0.312988996402348,Senior,20-25
20.0,16.0,6.79,6.16,1.0,12.0,16.0,7.0,9.11,0.64,46.82,Medium,0.4276729290771743,0.8,41.29,0.16233763598415,Principal,20-25
38.0,2.0,7.68,7.63,7.0,5.0,18.0,9.0,9.63,0.42,68.6,Medium,0.46504907769791576,1.2,31.18,0.9174310724205672,Junior,36-40
29.0,15.0,4.78,6.98,3.0,4.0,22.0,5.0,6.09,0.79,21.16,Low,0.7148113417836852,2.2,20.28,0.4297993653582571,Principal,26-30
31.0,4.0,11.13,5.48,5.0,1.0,14.0,6.0,14.15,1.4,80.33,High,0.27215188796867534,1.75,22.130000000000003,0.9124085926261691,Mid,31-35
43.0,15.0,4.04,4.26,2.0,16.0,7.0,6.0,7.19,0.24,62.99,Medium,0.4007123418777968,0.30434782608695654,45.04,0.4694834578677329,Principal,41-44
34.0,2.0,4.47,6.46,2.0,11.0,22.0,1.0,6.81,0.96,5.05,Low,0.6578013601239929,1.6923076923076923,27.97,0.3095974752945085,Junior,31-35
41.0,19.0,4.04,5.76,6.0,11.0,8.0,1.0,8.94,0.55,55.71,Medium,0.48613247410381555,0.6153846153846154,27.54,1.0416664858217908,Principal,41-44
43.0,14.0,10.45,8.45,7.0,13.0,7.0,3.0,13.68,0.76,50.56,Medium,0.38168253702103033,0.4117647058823529,40.95,0.8284022688281341,Senior,41-44
28.0,2.0,8.17,5.98,7.0,6.0,7.0,5.0,12.73,1.64,47.09,Medium,0.36459328399075197,0.5833333333333334,27.67,1.1705683661256912,Junior,26-30
39.0,19.0,6.98,7.59,7.0,13.0,10.0,3.0,10.26,1.86,47.17,Medium,0.5481438197132353,0.5882352941176471,37.480000000000004,0.9222660181467697,Principal,36-40
36.0,13.0,13.13,8.7,2.0,9.0,17.0,5.0,14.89,0.49,63.74,Medium,0.32798000257030674,1.1333333333333333,38.63,0.2298850310476976,Senior,36-40
36.0,15.0,5.93,7.26,3.0,8.0,16.0,4.0,10.83,1.26,23.32,Low,0.5083531916257046,1.2307692307692308,27.93,0.4132230835780877,Principal,36-40
39.0,16.0,7.89,6.07,0.0,13.0,21.0,5.0,12.43,1.35,50.73,Medium,0.36515746234461305,1.105263157894737,41.39,0.0,Principal,36-40
31.0,19.0,13.4,6.84,1.0,16.0,22.0,8.0,16.29,1.68,100.0,High,0.28696529851918834,0.88,57.4,0.14619880903526183,Principal,31-35
26.0,17.0,8.27,6.72,4.0,16.0,5.0,5.0,10.24,1.8,75.15,High,0.46029170933053976,0.22727272727272727,47.769999999999996,0.5952380066610109,Principal,26-30
21.0,17.0,9.55,6.92,4.0,12.0,22.0,5.0,11.44,0.94,81.8,High,0.3744640126505948,1.2222222222222223,41.05,0.5780345985499135,Principal,20-25
22.0,13.0,4.8,4.73,7.0,17.0,23.0,7.0,9.02,1.97,56.74,Medium,0.48480459588968194,0.92,49.3,1.4799151205253442,Senior,20-25
36.0,17.0,11.9,7.49,1.0,18.0,1.0,4.0,13.18,1.94,73.98,High,0.3759967952154388,0.043478260869565216,53.9,0.1335113306393417,Principal,36-40
24.0,14.0,8.23,4.73,0.0,16.0,0.0,4.0,11.78,1.01,66.92,Medium,0.2868565573784829,0.0,46.230000000000004,0.0,Senior,20-25
36.0,14.0,12.01,4.07,6.0,5.0,9.0,9.0,15.57,1.08,70.3,High,0.18672950737021368,0.6,35.51,1.4742011119898986,Senior,36-40
43.0,5.0,6.54,7.12,6.0,11.0,7.0,0.0,8.27,1.34,29.61,Low,0.5712356130158264,0.5833333333333334,28.54,0.8426965108572316,Mid,41-44
36.0,14.0,8.22,4.58,6.0,5.0,15.0,5.0,12.04,0.75,62.75,Medium,0.26307994752813685,1.3636363636363635,25.72,1.3100433820865978,Senior,36-40
36.0,17.0,11.87,7.85,6.0,2.0,23.0,0.0,15.69,1.32,37.02,Medium,0.33272858008967415,7.666666666666667,15.87,0.7643311128240621,Principal,36-40
21.0,3.0,13.74,8.33,1.0,14.0,13.0,7.0,16.14,1.03,75.53,High,0.3132530015644912,0.5909090909090909,52.24,0.1200480047961579,Mid,20-25
21.0,7.0,4.6,8.72,2.0,9.0,23.0,9.0,7.53,0.07,27.66,Low,0.7246495692786836,1.2105263157894737,36.1,0.22935777186264084,Mid,20-25
41.0,14.0,12.12,7.32,5.0,14.0,15.0,8.0,16.45,1.71,98.03,High,0.3160657922273087,0.6521739130434783,52.12,0.6830600159754077,Senior,41-44
42.0,2.0,7.01,6.41,1.0,0.0,13.0,5.0,10.1,1.88,20.09,Low,0.48451195298001437,2.1666666666666665,14.51,0.15600621591166677,Junior,41-44
24.0,14.0,9.51,5.76,1.0,2.0,25.0,8.0,12.98,0.05,33.76,Low,0.25833702719710855,2.272727272727273,25.509999999999998,0.17361108097029845,Senior,20-25
20.0,12.0,6.9,6.45,5.0,4.0,6.0,1.0,9.55,1.58,34.87,Low,0.4881458669820141,1.0,16.4,0.775193678264546,Senior,20-25
20.0,8.0,10.13,4.95,3.0,13.0,17.0,8.0,11.73,0.77,71.24,High,0.2616651298414854,0.7727272727272727,48.13,0.6060604836241447,Senior,20-25
38.0,1.0,7.54,5.74,4.0,3.0,19.0,3.0,12.53,1.17,21.1,Low,0.3442949504586472,2.7142857142857144,18.04,0.6968639900933815,Junior,36-40
21.0,7.0,7.34,7.59,7.0,8.0,8.0,2.0,10.47,1.0,40.88,Medium,0.4823132800497877,0.7272727272727273,26.34,0.9222660181467697,Mid,20-25
40.0,19.0,4.38,5.09,4.0,17.0,23.0,0.0,6.73,1.1,41.71,Medium,0.5571556654225324,1.2777777777777777,38.38,0.7858544625040349,Principal,36-40
31.0,16.0,5.47,5.32,7.0,9.0,3.0,0.0,9.33,0.99,27.55,Low,0.42635132254382957,0.3,23.47,1.3157892263554085,Principal,31-35
25.0,12.0,13.17,7.75,2.0,7.0,23.0,7.0,16.65,1.71,73.59,High,0.31723674321808376,1.5333333333333334,37.67,0.2580644828303893,Senior,20-25
42.0,0.0,13.98,4.89,5.0,12.0,25.0,1.0,15.91,1.37,81.21,High,0.20943458650269028,1.7857142857142858,39.480000000000004,1.0224946784264461,Junior,41-44
23.0,1.0,11.81,5.23,6.0,1.0,28.0,0.0,16.32,0.83,33.42,Low,0.21542836063176818,14.0,13.81,1.147227314105676,Junior,20-25
42.0,14.0,6.87,4.09,6.0,19.0,15.0,1.0,8.15,1.38,54.86,Medium,0.3641810676310874,0.7142857142857143,46.37,1.4669923063588493,Senior,41-44
32.0,11.0,8.02,7.6,2.0,19.0,21.0,2.0,11.44,1.93,45.83,Medium,0.48972248254252393,0.9545454545454546,49.019999999999996,0.2631578601108079,Senior,31-35
32.0,13.0,11.4,7.09,3.0,6.0,10.0,3.0,14.31,0.16,55.98,Medium,0.2819914320501193,1.0,27.9,0.42313111098291806,Senior,31-35
36.0,1.0,13.69,7.47,2.0,10.0,8.0,8.0,15.96,0.78,77.97,High,0.2782461963492008,0.42105263157894735,45.69,0.2677375812934965,Junior,36-40
25.0,17.0,8.55,5.07,5.0,4.0,16.0,6.0,12.86,1.74,32.0,Low,0.3180756507204273,1.4545454545454546,25.55,0.9861930993701973,Principal,20-25
43.0,6.0,12.3,7.44,5.0,17.0,21.0,4.0,15.93,1.48,73.98,High,0.315975900957283,0.9545454545454546,52.3,0.6720429204243386,Mid,41-44
24.0,5.0,13.75,6.98,0.0,7.0,10.0,4.0,17.79,1.87,64.73,Medium,0.28059605958795,0.8333333333333334,33.75,0.0,Mid,20-25
39.0,13.0,12.73,5.83,3.0,9.0,19.0,5.0,15.39,0.08,80.22,High,0.2101706895387379,1.2666666666666666,38.230000000000004,0.5145796715986841,Senior,36-40
21.0,7.0,6.27,6.19,5.0,1.0,2.0,0.0,11.04,1.73,19.83,Low,0.45753896836863267,1.0,8.27,0.8077543121560077,Mid,20-25
25.0,1.0,4.08,6.84,5.0,2.0,20.0,5.0,12.02,1.58,22.61,Low,0.5229813339763145,2.5,15.58,0.7309940451763092,Junior,20-25
41.0,16.0,8.92,6.47,3.0,4.0,14.0,5.0,12.04,1.63,22.87,Low,0.38645036324187193,1.4,24.42,0.463678444562837,Principal,41-44
30.0,4.0,9.31,7.21,6.0,15.0,10.0,4.0,14.04,1.19,59.74,Medium,0.35974302527867125,0.5,45.31,0.8321774157867662,Mid,26-30
35.0,13.0,6.01,4.9,1.0,9.0,7.0,9.0,7.34,1.02,64.45,Medium,0.44344565966699184,0.3684210526315789,37.51,0.20408159100375692,Senior,31-35
35.0,19.0,6.85,6.7,6.0,10.0,26.0,8.0,8.29,1.08,63.64,Medium,0.513870507670376,1.368421052631579,38.85,0.8955222543996635,Principal,31-35
20.0,2.0,11.65,6.25,4.0,18.0,9.0,9.0,16.63,0.82,99.68,High,0.24999999115983057,0.32142857142857145,61.15,0.6399998976000164,Junior,20-25
28.0,4.0,8.7,6.31,0.0,15.0,5.0,9.0,13.59,1.05,80.57,High,0.3301928968060611,0.2,52.2,0.0,Mid,26-30
25.0,15.0,7.17,6.35,6.0,11.0,16.0,4.0,11.26,1.48,62.38,Medium,0.42485076370858577,1.0,35.17,0.9448817409635054,Principal,20-25
35.0,17.0,10.23,8.41,5.0,1.0,5.0,8.0,13.17,1.19,30.72,Low,0.41025639272408576,0.5,24.23,0.5945302503531212,Principal,31-35
22.0,16.0,10.53,8.09,3.0,10.0,6.0,9.0,13.55,0.59,66.73,Medium,0.3604651013095888,0.3,44.03,0.3708281371040622,Principal,20-25
39.0,10.0,11.69,7.15,3.0,0.0,12.0,6.0,13.72,1.2,54.91,Medium,0.32861077022389723,1.7142857142857142,20.689999999999998,0.4195803608978516,Senior,36-40
23.0,16.0,5.57,7.58,7.0,4.0,5.0,2.0,8.3,0.17,33.08,Low,0.5587598731968368,0.7142857142857143,16.57,0.9234827277727272,Principal,20-25
38.0,15.0,11.42,6.46,1.0,13.0,2.0,8.0,14.15,0.01,100.0,High,0.25303088568514326,0.09090909090909091,49.42,0.15479873764725424,Principal,36-40
22.0,1.0,9.99,7.72,6.0,9.0,26.0,9.0,11.13,0.8,100.0,High,0.4034090718082825,1.368421052631579,41.49,0.7772019718650296,Junior,20-25
38.0,3.0,4.58,6.43,4.0,6.0,24.0,6.0,7.39,1.51,39.64,Medium,0.6633249236988369,1.8461538461538463,25.58,0.6220838845903757,Mid,36-40
39.0,6.0,11.77,5.59,4.0,4.0,12.0,3.0,14.69,1.65,49.05,Medium,0.2736205489939324,1.5,24.27,0.7155633782534208,Mid,36-40
26.0,1.0,7.83,4.7,5.0,7.0,9.0,8.0,11.49,1.1,71.94,High,0.3002070237988083,0.5625,33.83,1.0638295608873274,Junior,26-30
39.0,5.0,7.3,4.38,1.0,14.0,25.0,5.0,10.37,1.74,75.7,High,0.3463497257300665,1.25,42.8,0.22831045015743148,Mid,36-40
28.0,16.0,8.48,6.46,5.0,4.0,3.0,8.0,12.93,0.25,53.795,High,0.3134049363192463,0.23076923076923078,28.48,0.7739936882362711,Principal,26-30
20.0,6.0,7.46,4.81,2.0,12.0,4.0,3.0,9.93,1.93,49.79,Medium,0.3875790461426655,0.25,35.96,0.4158003293554409,Mid,20-25
27.0,4.0,7.38,4.15,3.0,18.0,20.0,9.0,10.02,1.84,95.2,High,0.3442528537785716,0.7142857142857143,56.88,0.7228913920743633,Mid,26-30
26.0,10.0,12.08,7.66,6.0,1.0,18.0,1.0,15.37,1.2,43.63,Medium,0.3227686585512328,6.0,15.58,0.783289714975233,Senior,26-30
37.0,19.0,5.25,5.24,6.0,4.0,27.0,8.0,12.02,0.12,53.795,Medium,0.31036477646990296,2.076923076923077,25.25,1.1450379494202385,Principal,36-40
27.0,15.0,13.71,5.84,5.0,4.0,17.0,9.0,16.28,0.91,84.06,High,0.22507501750333384,1.2142857142857142,35.21,0.8561642369581786,Principal,26-30
20.0,18.0,9.55,8.11,0.0,5.0,14.0,3.0,13.29,0.36,19.31,Low,0.37084061423640036,1.5555555555555556,24.05,0.0,Principal,20-25
30.0,8.0,8.99,4.57,6.0,15.0,6.0,1.0,8.48,1.26,59.79,Medium,0.3337149207947956,0.35294117647058826,40.49,1.3129099971750553,Senior,26-30
44.0,4.0,5.31,8.18,4.0,1.0,20.0,6.0,9.94,0.38,19.62,Low,0.5613114386025286,2.5,16.31,0.4889974952325801,Mid,41-44
44.0,7.0,9.92,7.2,5.0,4.0,28.0,6.0,13.38,0.96,54.14,Medium,0.35021457724400956,2.5454545454545454,26.92,0.6944443479938405,Mid,41-44
37.0,8.0,10.33,5.71,2.0,14.0,0.0,4.0,11.95,0.41,76.57,High,0.2746858045473157,0.0,44.33,0.35026263568079935,Senior,36-40
42.0,4.0,4.53,4.59,3.0,0.0,25.0,4.0,7.48,0.36,15.41,Low,0.4121565019020398,5.0,10.530000000000001,0.6535946288464861,Mid,41-44
29.0,9.0,6.43,4.46,7.0,18.0,16.0,7.0,10.49,0.5,92.33,High,0.29314419071251824,0.6153846153846154,52.93,1.5695063745501403,Senior,26-30
22.0,1.0,11.95,5.68,6.0,2.0,23.0,5.0,15.52,0.06,66.97,Medium,0.2089552162739273,2.875,23.45,1.056337842194042,Junior,20-25
26.0,8.0,4.5,4.7,7.0,18.0,19.0,0.0,9.04,1.43,46.19,Medium,0.452732610581048,1.0,40.5,1.4893613852422583,Senior,26-30
35.0,10.0,12.55,5.34,2.0,14.0,28.0,3.0,16.55,0.61,48.28,Medium,0.2044673469255207,1.5555555555555556,45.05,0.37453176506895786,Senior,31-35
35.0,3.0,10.58,4.26,7.0,2.0,19.0,0.0,11.83,1.4,49.11,Medium,0.25256580756065117,6.333333333333333,14.58,1.6431921025370653,Mid,31-35
44.0,1.0,8.34,6.98,5.0,7.0,29.0,4.0,9.79,1.31,34.63,Low,0.45725314631808356,2.4166666666666665,28.34,0.7163322755970951,Junior,41-44
39.0,5.0,7.46,4.73,3.0,14.0,24.0,4.0,11.06,1.02,60.88,Medium,0.31047514522272435,1.263157894736842,41.46,0.6342493373680047,Mid,36-40
36.0,13.0,4.19,7.78,3.0,0.0,17.0,3.0,6.14,0.62,0.0,Low,0.8131654585512625,4.25,8.690000000000001,0.3856040635470355,Senior,36-40
21.0,0.0,12.25,5.09,1.0,5.0,4.0,8.0,15.6,1.13,64.9,Medium,0.22333930975442332,0.2857142857142857,34.25,0.19646361562600873,Junior,20-25
20.0,17.0,5.43,7.99,1.0,16.0,21.0,7.0,9.6,1.84,39.47,Medium,0.6540252392531445,0.875,47.93,0.12515642989281228,Principal,20-25
35.0,6.0,7.1,4.95,7.0,15.0,5.0,9.0,10.41,0.8,88.32,High,0.32838376194267493,0.2,50.6,1.4141411284563377,Mid,31-35
31.0,0.0,9.69,7.61,0.0,12.0,9.0,2.0,12.35,1.01,58.65,Medium,0.391107060294598,0.6,36.69,0.0,Junior,31-35
24.0,0.0,6.46,5.67,0.0,0.0,27.0,4.0,10.05,1.5,16.42,Low,0.4342822268756979,5.4,12.46,0.0,Junior,20-25
24.0,0.0,8.97,6.92,6.0,2.0,29.0,5.0,10.54,1.61,36.26,Medium,0.43721166390509153,3.625,20.47,0.8670518978248702,Junior,20-25
42.0,3.0,12.09,4.19,7.0,5.0,18.0,4.0,15.98,1.85,67.96,Medium,0.21517633718645043,1.8,28.09,1.6706439926863976,Mid,41-44
28.0,3.0,8.71,6.48,2.0,19.0,9.0,7.0,12.5,0.99,85.9,High,0.3521923454883383,0.3333333333333333,57.21,0.30864192767871484,Mid,26-30
28.0,17.0,13.49,4.74,1.0,2.0,5.0,4.0,16.55,0.39,69.53,Medium,0.17077229791037624,0.7142857142857143,23.490000000000002,0.21097041962649374,Principal,26-30
22.0,10.0,12.48,6.43,3.0,14.0,9.0,7.0,14.6,1.53,72.17,High,0.2939438591601234,0.4090909090909091,50.980000000000004,0.4665629134427817,Senior,20-25
38.0,0.0,7.33,4.71,1.0,14.0,9.0,9.0,11.52,0.25,67.24,Medium,0.263129959515652,0.375,48.83,0.21231417997575797,Junior,36-40
35.0,9.0,8.0,6.19,7.0,10.0,20.0,9.0,11.04,0.84,72.88,High,0.36922266968368334,1.0,41.5,1.1308560370184106,Senior,31-35
35.0,8.0,8.23,4.55,3.0,5.0,11.0,2.0,9.47,1.26,37.06,Medium,0.3282485690255045,1.375,21.23,0.6593405144306562,Senior,31-35
22.0,3.0,10.26,5.1,1.0,5.0,23.0,4.0,14.93,1.38,42.65,Medium,0.25724492825546136,2.3,26.259999999999998,0.1960783929258053,Mid,20-25
39.0,5.0,6.87,6.98,3.0,8.0,3.0,3.0,10.94,1.47,28.35,Low,0.47445252810485533,0.25,27.37,0.4297993653582571,Mid,36-40
43.0,15.0,13.69,8.88,7.0,13.0,12.0,5.0,17.03,0.39,88.96,High,0.3017578026771549,0.631578947368421,47.19,0.7882881995170946,Principal,41-44
32.0,1.0,10.09,6.25,2.0,10.0,25.0,2.0,12.84,1.96,49.67,Medium,0.3580462120346179,1.9230769230769231,33.09,0.3199999488000082,Junior,31-35
43.0,17.0,7.99,7.44,1.0,5.0,9.0,9.0,12.83,0.36,47.98,Medium,0.3746397514582252,0.6,31.490000000000002,0.13440858408486772,Principal,41-44
20.0,9.0,10.45,6.7,4.0,17.0,15.0,3.0,14.55,0.19,84.89,High,0.27559998897600047,0.7142857142857143,48.95,0.5970148362664424,Senior,20-25
43.0,16.0,7.95,6.49,4.0,19.0,18.0,3.0,12.02,1.33,66.82,Medium,0.3915873614628262,0.782608695652174,50.45,0.6163327247561287,Principal,41-44
39.0,12.0,12.18,4.32,3.0,14.0,5.0,4.0,15.79,1.82,70.5,High,0.21952090741791538,0.2631578947368421,46.18,0.6944442836934528,Senior,36-40
30.0,17.0,9.68,4.72,2.0,8.0,25.0,5.0,11.8,1.12,55.7,Medium,0.27188080670945963,1.7857142857142858,33.18,0.42372872378628734,Principal,26-30
36.0,12.0,4.42,8.42,3.0,10.0,29.0,1.0,6.2,1.19,10.24,Low,0.9048963366387629,2.4166666666666665,25.92,0.35629449450184153,Senior,36-40
27.0,16.0,5.77,6.05,2.0,1.0,8.0,9.0,7.86,1.08,30.85,Low,0.5231107466536503,0.7272727272727273,21.27,0.33057845775562683,Principal,26-30
23.0,4.0,12.65,7.07,7.0,5.0,13.0,7.0,14.82,0.09,71.77,High,0.26064797012566543,1.0,33.15,0.9900988698587171,Mid,20-25
25.0,10.0,9.63,6.64,4.0,13.0,23.0,3.0,12.02,1.36,44.47,Medium,0.36951499447967695,1.3529411764705883,40.13,0.6024095478298874,Senior,20-25
27.0,6.0,13.5,5.89,1.0,13.0,9.0,6.0,15.06,0.72,95.53,High,0.23144256892708087,0.45,48.5,0.16977925810199354,Mid,26-30
39.0,9.0,4.72,5.94,2.0,12.0,7.0,6.0,8.83,1.87,26.78,Low,0.5763837213000944,0.3684210526315789,37.72,0.33670028001678787,Senior,36-40
22.0,16.0,6.95,6.78,4.0,4.0,2.0,9.0,10.04,0.37,52.01,Medium,0.42083576098671216,0.14285714285714285,28.45,0.5899704144586408,Principal,20-25
35.0,14.0,5.94,4.71,3.0,8.0,16.0,1.0,8.48,0.6,45.53,Medium,0.3682385320222932,1.6,23.44,0.6369425399272739,Senior,31-35
44.0,17.0,9.54,5.94,6.0,10.0,18.0,6.0,11.74,1.01,68.33,Medium,0.3265977290132646,1.0588235294117647,38.54,1.0101008400503635,Principal,41-44
22.0,18.0,7.83,6.23,6.0,6.0,29.0,0.0,10.88,0.95,57.55,Medium,0.3837519837652601,4.142857142857143,19.83,0.9630817073705124,Principal,20-25
44.0,1.0,5.57,8.93,0.0,1.0,2.0,1.0,7.84,0.8,9.45,Low,0.7255778728129849,0.6666666666666666,9.07,0.0,Junior,41-44
37.0,3.0,10.43,5.76,6.0,11.0,13.0,4.0,13.15,0.63,50.4,Medium,0.27099235491974744,0.8125,38.43,1.0416664858217908,Mid,36-40
33.0,2.0,9.36,7.22,4.0,4.0,27.0,7.0,13.32,0.29,40.73,Medium,0.3311287331953821,2.25,27.86,0.5540165437650216,Junior,31-35
37.0,6.0,6.75,4.69,4.0,1.0,5.0,6.0,10.25,1.64,35.57,Medium,0.3723529192733577,0.625,17.75,0.8528782829683831,Mid,36-40
21.0,17.0,8.8,4.33,4.0,13.0,14.0,2.0,12.79,0.9,59.17,Medium,0.24224176738111314,0.875,37.8,0.9237873155225599,Principal,20-25
41.0,9.0,11.46,8.36,1.0,6.0,18.0,9.0,15.31,1.15,66.29,Medium,0.3552483991315502,1.125,36.96,0.11961721057210402,Senior,41-44
22.0,6.0,6.05,7.65,5.0,4.0,17.0,8.0,10.31,1.09,42.8,Medium,0.5342297961962227,1.3076923076923077,26.05,0.6535946858046162,Mid,20-25
35.0,7.0,6.93,5.59,1.0,3.0,11.0,4.0,8.74,1.15,11.56,Low,0.4301212233489966,1.375,18.93,0.1788908445633552,Mid,31-35
28.0,5.0,7.46,6.52,6.0,9.0,14.0,2.0,12.44,1.41,51.94,Medium,0.39849244228681197,1.1666666666666667,28.46,0.9202452576310955,Mid,26-30
23.0,0.0,8.99,4.68,0.0,15.0,24.0,6.0,14.37,1.26,99.69,High,0.2542808110324995,1.0909090909090908,47.99,0.0,Junior,20-25
20.0,3.0,12.47,7.54,6.0,5.0,5.0,3.0,16.34,0.55,46.86,Medium,0.28080526619905355,0.5555555555555556,26.97,0.7957558626318484,Mid,20-25
23.0,13.0,7.76,4.35,4.0,5.0,20.0,0.0,11.47,1.11,30.11,Low,0.2839313424892697,3.3333333333333335,17.759999999999998,0.9195400184965475,Senior,20-25
20.0,16.0,6.97,7.79,7.0,8.0,11.0,4.0,10.23,0.49,40.05,Medium,0.4813953208491092,0.8461538461538461,28.97,0.8985878178963006,Principal,20-25
33.0,19.0,12.89,6.73,2.0,0.0,18.0,7.0,17.87,1.18,69.17,Medium,0.25715213728374064,2.25,23.39,0.29717677605099907,Principal,31-35
40.0,17.0,13.99,5.39,4.0,15.0,6.0,3.0,15.86,0.86,100.0,High,0.20938022749144966,0.3157894736842105,48.49,0.7421148901456605,Principal,36-40
35.0,10.0,10.7,8.31,5.0,16.0,22.0,6.0,13.39,0.08,75.55,High,0.34827727902543465,0.9565217391304348,51.7,0.6016846448032919,Senior,31-35
39.0,13.0,13.9,8.93,1.0,12.0,19.0,7.0,15.41,1.47,68.85,Medium,0.35482769174931106,0.95,48.4,0.11198207032675586,Senior,36-40
43.0,8.0,10.6,5.27,3.0,5.0,9.0,8.0,12.33,0.55,79.34,High,0.2538159505531639,0.6428571428571429,32.6,0.5692598540303883,Senior,41-44
